TemplateId;ItemName;ItemString;Level;RareGrade;CombatItemType;Dungeon;Gear;PowerTier;UpgradeTo;EvolutionSet;UnlockTo;Material_1;MaterialName_1;Amount_1;Material_2;MaterialName_2;Amount_2;Material_3;MaterialName_3;Amount_3;Material_4;MaterialName_4;Amount_4;Material_5;MaterialName_5;Amount_5;Notes;Column1;_1
71270;staff;Goldprong;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71271;rod;Watchwand;60;3;EQUIP_WEAPON;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71275;feetMail;Oreshoes;60;3;EQUIP_ARMOR_LEG;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71279;feetLeather;Braven Boots;60;3;EQUIP_ARMOR_LEG;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71283;feetRobe;Zeycalm Slippers;60;3;EQUIP_ARMOR_LEG;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71272;bodyMail;Hammered Suite;60;3;EQUIP_ARMOR_BODY;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71276;bodyLeather;Vetted Vest;60;3;EQUIP_ARMOR_BODY;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71280;bodyRobe;Finishing Coat;60;3;EQUIP_ARMOR_BODY;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71273;handMail;Vice Grips;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71274;handMail;Clutch Claws;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71277;handLeather;Evader's Bracers;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71278;handLeather;Riddling Gloves;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71281;handRobe;Keenfingers;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71282;handRobe;Calmfingers;60;3;EQUIP_ARMOR_ARM;WHNM;Steadfast;7;;;;;;;;;;;;;;;;;;;;;
71767;chain;Shardfangs;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
55492;blaster;Beybreaker;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
58105;shuriken;Splintersaw;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
59555;glaive;Sanctionife;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71304;dual;Cruel & Unusual;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71305;lance;Smithspit;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71306;twohand;Batterblade;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71307;axe;Barbarax;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71308;circle;Buzzsaw;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71309;bow;Steelshod Bow;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71310;staff;Cubit;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71311;rod;Ironrod;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
82492;gauntlet;Flawless Generation Powerfists;60;4;EQUIP_WEAPON;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71316;feetMail;Bloodseed Stomps;60;4;EQUIP_ARMOR_LEG;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71322;feetLeather;Rackboots;60;4;EQUIP_ARMOR_LEG;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71328;feetRobe;Feystep Slippers;60;4;EQUIP_ARMOR_LEG;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
58621;bodyRobe;Snaresewn Robe;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71312;bodyMail;Mainstay Plate;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71313;bodyMail;Bloodflay Plate;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71317;bodyLeather;Nimblevest;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71318;bodyLeather;Noblevest;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71319;bodyLeather;Nettlevest;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71323;bodyRobe;Deathsewn Robe;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71324;bodyRobe;Venomsewn Robe;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71325;bodyRobe;Gracesewn Robe;60;4;EQUIP_ARMOR_BODY;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71314;handMail;Anvillifters;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71315;handMail;Whetstone Lifters;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71320;handLeather;Chevvymitts;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71321;handLeather;Spitemitts;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71326;handRobe;Corposant Armbands;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71327;handRobe;Pastoral Armbands;60;4;EQUIP_ARMOR_ARM;Upgrade;Nightforge PVE;7;;;;;;;;;;;;;;;;;;;;;
71765;chain;Dreamscythes;60;4;EQUIP_WEAPON;Crafting;Visionmaker;7;;;;;;;;;;;;;;;;;;;;;
55517;blaster;Karmacannon;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55518;blaster;Furority;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55519;blaster;Flickerzat;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55532;blaster;Virtcannon;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
58130;shuriken;Finiaflore;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
58131;shuriken;Wrathlotus;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
58132;shuriken;Zoombloom;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
58145;shuriken;Zenith Star;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
59612;glaive;Chainbreak;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
59613;glaive;Dudgeon;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
59614;glaive;Vivaspear;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
59632;glaive;Highpoint Bladespear;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
82517;gauntlet;Lawbringers;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
82518;gauntlet;Cold Comforters;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
82519;gauntlet;Castigators;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
82532;gauntlet;Pinnacle Fists;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91627;dual;Cause & Effect;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91628;lance;Doomstop;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91629;twohand;Fortunecutter;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91630;axe;Fearmonger;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91631;circle;Lucktwister;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91632;bow;Fate's Reach;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91633;staff;Pillar of Fate;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91634;rod;Soulbinder;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91635;chain;Destiny's Edge;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91636;dual;Rage & Ruin;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91637;lance;Spitespike;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91638;twohand;Fury's Fang;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91639;axe;Bitteraxe;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91640;circle;Seething Ring;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91641;bow;Wrathbow;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91642;staff;Gallstaff;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91643;rod;Bitterstick;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91644;chain;Bitter Harvesters;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91645;dual;Fast & Dirty;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91646;lance;Crash Course;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91647;twohand;Speed-Hack;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91648;axe;Breakneck;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91649;circle;Zippdisc;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91650;bow;Overdrive;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91651;staff;Slickstaff;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91652;rod;Slapdash;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91653;chain;Whip-Scythes;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92093;dual;Express & Impress;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92094;lance;Gloslance;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92095;twohand;Rascal's Sword;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92096;axe;Unctuaxe;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92097;circle;Luxa;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92098;bow;Debonarc;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92099;staff;Amelior;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92100;rod;Assuagia;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
92101;chain;Shifteur;60;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91658;feetMail;Ferrodactyl;60;4;EQUIP_ARMOR_LEG;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91665;feetLeather;Gleche Boots;60;4;EQUIP_ARMOR_LEG;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91671;feetRobe;Pridesteps;60;4;EQUIP_ARMOR_LEG;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55561;bodyMail;Top Tempoplate;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
58632;bodyRobe;Mordagown;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
59615;bodyLeather;Flintervest;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
82571;bodyMail;Hardscrabble Hauberk;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91654;bodyMail;Tempered Chestplate;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91655;bodyMail;Temperplate;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91659;bodyLeather;Constervest;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91660;bodyLeather;Hemorrvest;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91661;bodyLeather;Centesivest;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91662;bodyLeather;Sombervest;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91666;bodyRobe;Pyrogown;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91667;bodyRobe;Malevagown;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91668;bodyRobe;Vespegown;60;4;EQUIP_ARMOR_BODY;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91656;handMail;Anvilfists;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91657;handMail;Hammerfists;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91663;handLeather;Wrymitts;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91664;handLeather;Sprymitts;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91669;handRobe;Hexfingers;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
91670;handRobe;Halefingers;60;4;EQUIP_ARMOR_ARM;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55520;blaster;Sleekmusket;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
55521;blaster;Choleratube;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
55522;blaster;BFG;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
58133;shuriken;Lotuspinner;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
58134;shuriken;Veinburst;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
58135;shuriken;Fractalrose;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
59616;glaive;Outcaster;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
59617;glaive;Glibglaive;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
59618;glaive;Wyvervoulge;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
82520;gauntlet;Binding Arbiters;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
82521;gauntlet;Fighting Furies;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
82522;gauntlet;Swift Resolutions;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91673;dual;Hustle & Buster;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91674;lance;Stormchoke;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91675;twohand;Maculator;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91676;axe;Colly Hatchet;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91677;circle;Tangleburr;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91678;bow;Mephitic Shower;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91679;staff;Boundrymark;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91680;rod;Scurrilita;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91681;chain;Occluded Arcs;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91682;dual;Twitch & Spasm;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91683;lance;Loathlance;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91684;twohand;Fracksword;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91685;axe;Gnawblade;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91686;circle;Winwhirl;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91687;bow;Vilespring;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91688;staff;Scourgescratcher;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91689;rod;Rasher;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91690;chain;Weepharp;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91691;dual;Wicked & Switch;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91692;lance;Repellance;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91693;twohand;Sinstersword;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91694;axe;Shareplow;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91695;circle;Blastwheel;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91696;bow;Heinous Rain;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91697;staff;Polemonia;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91698;rod;Atrocia;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91699;chain;Seversickle;60;3;EQUIP_WEAPON;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91704;feetMail;Cove Runners;60;3;EQUIP_ARMOR_LEG;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91711;feetLeather;Sojourner's Boots;60;3;EQUIP_ARMOR_LEG;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91717;feetRobe;Fetid Footfalls;60;3;EQUIP_ARMOR_LEG;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
55558;bodyMail;Cruelplate;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
58633;bodyRobe;Tellerocks Robe;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
59619;bodyLeather;Gladstock Coat ;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
82568;bodyMail;Legacy Hauberk;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91700;bodyMail;Ruleplate;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91701;bodyMail;Duelplate;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91705;bodyLeather;Cutterstock Coat;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91706;bodyLeather;Bloodstock Coat;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91707;bodyLeather;Springstock Coat;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91708;bodyLeather;Deadstock Coat;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91712;bodyRobe;Tinderbox Robe;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91713;bodyRobe;Tannershocks Robe;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91714;bodyRobe;Tendervox Robe;60;3;EQUIP_ARMOR_BODY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91702;handMail;Fending Fists;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91703;handMail;Fiendish Fists;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91709;handLeather;Piqued Paws;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91710;handLeather;Peccant Paws;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91715;handRobe;Pruning Fingers;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91716;handRobe;Preening Fingers;60;3;EQUIP_ARMOR_ARM;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91718;belt;Devastation Belt;60;3;EQUIP_ACCESSORY;RENM;Devastator;8;;;;;;;;;;;;;;;;;;;;;
91672;belt;Pinnacle Belt;60;4;EQUIP_ACCESSORY;ABHM;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55533;blaster;Forvathi Cannon;65;4;EQUIP_WEAPON;Upgrade;Archetype;8;;;;;;;;;;;;;;;;;;;;;
55551;blaster;Celeboom;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
58155;shuriken;Vasterblum;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
59653;glaive;Mawmaker;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
82550;gauntlet;Push Hands;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96346;dual;Gape & Maw;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96347;lance;Terebrator;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96348;twohand;Cavern Carver;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96349;axe;Norder Exposer;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96350;circle;Scopicia;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96351;bow;Enfilade;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96352;staff;Vacua;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96353;rod;Joomarod;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96354;chain;Voidsplitters;65;3;EQUIP_WEAPON;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96358;feetMail;Cratermakers;65;3;EQUIP_ARMOR_LEG;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96362;feetLeather;Plain Boots;65;3;EQUIP_ARMOR_LEG;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96366;feetRobe;Exposed Slippers;65;3;EQUIP_ARMOR_LEG;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96355;bodyMail;Darkbreach Chestplate;65;3;EQUIP_ARMOR_BODY;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96359;bodyLeather;Openheart Vest;65;3;EQUIP_ARMOR_BODY;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96363;bodyRobe;Gorgeweave Robe;65;3;EQUIP_ARMOR_BODY;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96356;handMail;Block Crushers;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96357;handMail;Blood Crushers;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96360;handLeather;Widening Grips;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
96361;handLeather;Tightening Grips;65;3;EQUIP_ARMOR_ARM;BRNM;Ambit;8;;;;;;;;;;;;;;;;;;;;;
