huntingZoneId;npcTemplateId;npcName;npcTitle;territoryType;totalSpawns;minRespawn;maxRespawn;aggressive;hasName;hasParty;level;elite;showAggroTarget;size;resourceType
713;81309;Dark Warden;;normal;1;0;0;True;True;True;65;False;False;large;large
713;81310;Dark Warden;;normal;1;0;0;True;True;True;65;False;False;large;large
713;81312;Gatekeeper;Gatekeeper;normal;1;0;0;True;True;True;65;False;False;large;large
713;81368;Gnarly-Root;;normal;1;0;0;True;True;False;65;False;False;medium;medium
724;1000;Elite {@Creature:424#1000};;normal;1;0;0;True;True;True;60;True;True;large;large
724;1002;Elite {@Creature:424#1002};;normal;4;0;0;True;True;True;60;False;False;medium;medium
724;1003;Elite Pyrvathas;;normal;3;0;0;True;True;True;60;False;False;medium;medium
724;1004;Elite {@Creature:424#1004};;normal;1;0;0;True;True;True;60;False;False;medium;
724;1005;Elite {@Creature:424#1005};;normal;4;0;0;True;True;True;60;False;False;medium;medium
724;1009;Nightmare Jarnuri;Covetous Hydrath;normal;1;0;0;True;True;False;60;True;True;medium;large
724;1010;Elite {@Creature:424#1010};;normal;2;0;0;True;True;True;60;True;False;medium;medium
724;1011;Elite {@Creature:424#1011};;normal;16;0;0;True;True;True;60;True;False;small;small
724;1012;Elite {@Creature:424#1012};;normal;4;0;0;True;True;True;60;True;False;medium;medium
724;1013;Elite {@Creature:424#1013};;normal;2;0;0;True;True;True;60;True;False;medium;medium
724;1017;Elite {@Creature:424#1017};;normal;6;0;0;True;True;True;60;True;False;medium;medium
724;1018;Elite {@Creature:424#1018};;normal;3;0;0;True;True;True;60;True;False;medium;medium
724;1019;Elite {@Creature:424#1019};;normal;2;0;0;True;True;True;60;True;False;medium;medium
724;1021;Elite {@Creature:424#1021};;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1025;Nightmare {@Creature:424#1025};Master of Sigils;normal;4;0;0;True;True;True;60;True;False;medium;medium
724;1026;Nightmare {@Creature:424#1026};;normal;4;0;0;True;True;True;60;True;False;medium;medium
724;1508;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1602;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1603;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1604;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1605;Cursed Totem;;normal;1;0;0;True;True;True;60;True;False;medium;medium
724;1006;Nightmare {@Creature:424#1006};Syndicate Battlemaster;script;1;0;0;True;True;True;60;True;True;large;large
724;1007;Elite {@Creature:424#1007};;script;1;0;0;True;True;True;60;True;True;medium;large
724;1008;Elite {@Creature:424#1008};;script;1;0;0;True;True;True;60;True;True;medium;large
724;1016;Nightmare {@Creature:424#1016};Champion of Kaprima;script;1;0;0;True;True;True;60;True;True;large;medium
724;1022;Elite {@Creature:424#1022};;script;1;0;0;True;True;True;60;True;True;medium;medium
724;1024;;;script;1;0;0;True;False;True;60;True;True;large;large
724;2000;Nightmare {@Creature:424#2000};Demon Reaver;script;1;0;0;True;True;True;60;True;True;large;large
725;1000;Nightmare Kakun;Ruler of the Garden;normal;1;0;0;True;True;True;60;True;True;large;large
725;5011;Elite {@Creature:425#5011};;normal;40;0;0;True;True;False;60;True;False;medium;medium
725;3000;Nightmare Lagreah;Protector of the Garden;script;1;0;0;True;True;True;60;True;True;large;large
725;4000;Nightmare {@Creature:425#4000};Red Flame Lightning;script;1;0;0;True;True;True;60;True;True;large;large
725;5000;Elite {@Creature:425#5000};;script;1;0;0;True;True;True;60;True;True;medium;medium
725;5001;Elite {@Creature:425#5001};;script;1;0;0;True;True;True;60;True;True;medium;medium
725;5002;Elite {@Creature:425#5002};;script;1;0;0;True;True;True;60;True;True;medium;medium
725;6000;Nightmare Glaciernus;The Frostbinder;script;1;0;0;True;True;True;60;True;True;large;large
725;8000;Elite {@Creature:425#8000};;script;1;0;0;True;True;True;60;True;True;large;large
725;8001;Elite {@Creature:425#8001};;script;1;0;0;True;True;True;60;True;True;large;large
725;8002;Elite {@Creature:425#8002};;script;1;0;0;True;True;True;60;True;True;large;large
725;8003;Elite {@Creature:425#8003};;script;1;0;0;True;True;True;60;True;True;large;large
725;8004;Elite {@Creature:425#8004};;script;1;0;0;True;True;True;60;True;True;large;large
725;8005;Nightmare Auricadus;;script;1;0;0;True;True;True;60;True;True;large;large
725;9041;;;script;1;0;0;True;False;True;60;True;True;large;medium
725;9042;;;script;1;0;0;True;False;True;60;True;True;large;medium
725;9043;;;script;1;0;0;True;False;True;60;True;True;large;medium
726;2;Elite Argonomorph Terron;;normal;5;0;0;True;True;True;60;True;False;medium;medium
726;3;Elite Syndrene Dragoon;Cyanoguard;normal;2;0;0;True;True;True;60;True;False;medium;medium
726;4;Empowered Dragoon Elite;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
726;6;Zariik Cyclops;;normal;4;0;0;True;True;True;60;True;False;medium;medium
726;7;Elite Argonomorph Fiend;;normal;2;0;0;True;True;True;60;True;False;medium;medium
726;8;Empowered Fiend Elite;;normal;1;0;0;True;True;True;60;True;False;medium;medium
726;10;Empowered Wendigo Elite;;normal;4;0;0;True;True;True;60;True;False;medium;medium
726;12;Elite Argonomorph Orcan;;normal;9;0;0;True;True;True;60;True;False;small;small
726;14;Empowered Zomgul Elite;;normal;3;0;0;True;True;True;60;True;False;medium;medium
726;15;Elite Hulrap Basher;Cyanoguard;normal;2;0;0;True;True;True;60;True;False;medium;medium
726;16;Empowered Hulrap Elite;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
726;17;Elite Kalash Slaughterer;Cyanoguard;normal;4;0;0;True;True;True;60;True;False;medium;medium
726;19;Empowered Yusul Elite;Cyanoguard;normal;1;0;0;True;True;False;60;True;False;medium;medium
726;23;Elite Shambling Creeper;;normal;1;0;0;True;True;True;60;True;False;medium;
726;24;Elite Baritzal Servitor;;normal;2;0;0;True;True;True;60;True;False;medium;
726;25;Elite Zariik Spoda;Cyanoguard;normal;4;0;0;True;True;True;60;True;False;medium;medium
726;190;Empowered Reaver Elite;Cyanoguard;normal;1;0;0;True;True;True;60;True;False;medium;medium
726;1003;Corpus Pylon;;normal;4;0;0;True;True;True;60;True;False;medium;mediun
726;1005;Quelthol Pod;;normal;1;0;0;True;True;True;60;True;False;medium;medium
726;10000;Nightmare Cygnus;Fist of Manaya;normal;1;0;0;True;True;False;60;True;True;large;large
726;100;;;script;1;0;0;True;False;True;60;True;True;large;large
726;200;Halveterak Overseer Elite;Cyanoguard;script;1;0;0;True;True;True;60;True;True;large;large
726;300;Lokmar Sorgalur Elite;Beholder;script;1;0;0;True;True;True;60;True;True;large;large
726;301;Magnus Sorgalur Elite;;script;1;0;0;True;True;True;60;True;True;large;medium
726;500;Elite Suulvir Raptor;Cyanoguard;script;1;0;0;True;True;True;60;True;True;large;large
726;20000;Nightmare Meldita;Eye of Manaya;script;1;0;0;True;True;True;60;True;True;large;large
727;1501;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
727;42701;Hrathgol;Sword of Manaya;normal;1;0;0;True;True;True;64;True;True;large;large
727;42703;Daalmok Watcher;;normal;1;0;0;True;True;True;64;True;False;medium;
727;42705;Vieldras;Dark Hand of Manaya;normal;1;0;0;True;True;True;64;True;True;medium;medium
727;42712;Empowered Hulrap Warden;;normal;1;0;0;True;True;True;64;True;True;medium;medium
727;42713;Kartunan;Veilshaper of Manaya;normal;1;0;0;True;True;True;64;True;True;medium;medium
727;42714;Daalmok Watcher;;normal;1;0;0;True;True;True;64;True;False;medium;
727;42756;Argonomorph Lokian Sniper;Cyanoguard;normal;4;0;0;True;True;True;64;True;False;medium;medium
727;42757;Empowered Yusul Ravager;Cyanoguard;normal;3;0;0;True;True;False;64;True;False;medium;medium
727;2001;Shandra Manaya;Argon Queen;script;1;0;0;True;True;True;64;True;True;large;medium
727;2002;;;script;1;0;0;True;False;True;64;True;True;large;large
727;2003;;;script;1;0;0;True;False;True;64;True;True;large;large
727;2004;;;script;1;0;0;True;False;True;64;True;True;large;medium
727;2005;;;script;1;0;0;True;False;True;64;True;True;large;large
727;2007;Shandra Manaya;Argon Queen;script;1;0;0;True;True;True;64;True;True;large;large
727;2011;;;script;1;0;0;True;False;True;64;True;True;large;medium
727;42702;Melkatran;Cyanoguard Prime;script;1;0;0;True;True;True;64;True;True;large;large
727;42706;;;script;1;0;0;True;False;True;64;True;True;medium;
727;42708;;;script;1;0;0;True;False;True;64;True;True;medium;medium
727;42732;Gilgash Battlelord;;script;1;0;0;True;True;True;64;True;True;large;large
727;42741;Empowered Argnomorph Orisk;;script;1;0;0;True;True;True;64;True;True;large;large
727;42743;Empowered Shurian Vanquisher;;script;1;0;0;True;True;True;64;True;True;medium;medium
727;42759;Empowered Shurian Crusher;;script;1;0;0;True;True;True;64;True;True;medium;medium
743;1003;One-Eyed Jack;Fearful Jester;normal;1;0;0;True;True;False;60;True;True;large;large
743;44305;Caiman Sentry;;normal;2;0;0;True;True;True;60;True;False;small;
743;44306;Caiman Sentry;;normal;8;0;0;True;True;True;60;True;False;small;
743;44307;Slivey Tove;;normal;15;0;0;True;True;True;60;True;False;medium;small
743;44308;Voracious Watcher;Suicide Soldier;normal;34;0;0;True;True;True;60;True;False;medium;small
743;44309;Fanblade Naga;;normal;8;0;0;True;True;True;60;True;False;medium;medium
743;44310;Naga Warrior;;normal;34;0;0;True;True;True;60;True;False;medium;small
743;44312;Kobold Miner;;normal;60;0;0;True;True;True;60;True;False;small;small
743;44314;Maligos Watchdog;;normal;8;0;0;True;True;True;60;True;False;medium;medium
743;44316;Groop;Castle Butcher;normal;1;0;0;True;True;False;60;True;True;medium;medium
743;44320;Wonderholme Inquisitor;;normal;13;0;0;True;True;False;60;True;False;medium;medium
743;44321;Strict Inquisitor;;normal;4;0;0;True;True;True;60;True;False;medium;medium
743;44325;Skeletal Spearman;;normal;1;0;0;True;True;True;60;True;False;medium;medium
743;44328;Gibbetwraith;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
743;44329;Skinstitcher;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
743;44330;Wispwidow;Bridge Guardian;normal;1;0;0;True;True;True;60;True;True;medium;medium
743;44350;Mock Lobster;Patrol Leader;normal;1;0;0;True;True;True;60;True;True;medium;medium
743;44353;Lutwidge;Royal Executioner;normal;1;0;0;True;True;True;60;True;True;medium;medium
743;44366;Violent Jester;;normal;3;0;0;True;True;True;60;True;False;medium;medium
743;44367;Tweedleglee;Mischievalent Jester;normal;2;0;0;True;True;False;40;False;False;medium;medium
743;44368;Violent Bisque Doll;;normal;30;0;0;True;True;True;60;True;False;small;small
743;44382;Tweedleglum;Rancoritious Jester;normal;1;0;0;True;True;False;40;False;False;medium;medium
743;44394;Skeletal Spearman;;normal;2;0;0;True;True;True;60;True;False;medium;medium
743;44395;Skeleton Archer;;normal;5;0;0;True;True;True;60;True;False;medium;medium
743;44397;Maligos Watchdog;;normal;6;0;0;True;True;True;60;True;False;medium;medium
743;44398;Fanblade Naga;;normal;12;0;0;True;True;True;60;True;False;medium;medium
743;44429;Imprisoned Smuggler;Dinner Guest;normal;1;0;0;True;True;False;60;True;False;medium;small
743;1001;Morgak;Enraged Giant;script;1;0;0;True;True;True;60;True;True;large;large
743;1002;Kagrom;Venomous Predator;script;1;0;0;True;True;True;60;True;True;large;large
743;1004;Felbane;Champion Inspector;script;1;0;0;True;True;True;60;True;True;large;large
743;1005;Bandersnatch;Future Monarch;script;1;0;0;True;True;True;60;True;True;large;large
743;44304;Gaon;Treasure Guardian;script;1;0;0;True;True;True;60;True;True;medium;medium
743;44333;Wisp;;script;1;0;0;True;True;True;60;True;True;medium;medium
743;44369;One-Eyed Jack;Fearful Jester;script;1;0;0;True;True;True;60;True;True;large;large
743;44370;Bandergrub;Infrequent;script;1;0;0;True;True;True;60;True;True;medium;large
743;44379;Grubling;;script;1;0;0;True;True;True;60;True;True;large;large
743;44387;;;script;1;0;0;True;False;True;60;True;True;large;small
743;44396;Belmun;Skeletal General;script;1;0;0;True;True;True;60;True;True;medium;medium
743;44405;;;script;1;0;0;True;False;True;60;True;True;medium;medium
743;44415;Monument of Pain;Dispersus Chamber;script;1;0;0;True;True;True;60;True;True;large;
743;44421;;;script;1;0;0;True;False;True;60;True;True;large;large
743;44422;;;script;1;0;0;True;False;True;60;True;True;large;large
743;44423;;;script;1;0;0;True;False;True;60;True;True;large;large
743;44424;;;script;1;0;0;True;False;True;60;True;True;large;large
743;44425;;;script;1;0;0;True;False;True;60;True;True;large;large
743;44434;Bandersnatch;Future Monarch;script;1;0;0;True;True;True;60;True;True;large;large
750;45001;Guwangi Warrior;;normal;13;0;0;True;True;True;65;True;False;medium;medium
750;45002;Guwangi Champion;Leader;normal;1;0;0;True;True;False;65;True;True;medium;medium
750;45003;Guwangi Shaman;;normal;4;0;0;True;True;True;65;True;False;medium;medium
750;45004;Guwangi Scout;;normal;17;0;0;True;True;True;65;True;False;medium;medium
750;45009;Archdeva Assassin;;normal;4;0;0;True;True;True;65;True;False;medium;medium
750;45010;Archdeva Scout;;normal;2;0;0;True;True;True;65;True;False;medium;medium
750;45011;Archdeva Priest;;normal;1;0;0;True;True;True;65;True;False;medium;medium
750;45012;Knight-Champion;Cave Gatekeeper;normal;1;0;0;True;True;True;65;True;True;medium;medium
750;45014;Rift-Warrior;Cave Gatekeeper;normal;1;0;0;True;True;False;65;True;True;medium;medium
750;45015;Rift-Savage;Cave Gatekeeper;normal;1;0;0;True;True;False;65;True;True;medium;medium
750;45038;Tuberelle;;normal;8;0;0;True;True;False;65;True;False;small;medium
750;45049;Elite Rift-Priest;Cave Gatekeeper;normal;2;0;0;True;True;True;65;True;False;medium;medium
750;1001;Yativio;Insectivore;script;1;0;0;True;True;True;65;True;True;large;large
750;1002;Vesporax;Giant Hornet;script;1;0;0;True;True;True;65;True;True;large;large
750;1003;Koleogg;Giant Beetle;script;1;0;0;True;True;True;65;True;True;large;large
750;1004;Rift Arachnea;Cliff Path Gatekeeper;script;1;0;0;True;True;True;65;True;True;large;large
750;1005;Berserk Arachnaea;Junction Gatekeeper;script;1;0;0;True;True;True;65;True;True;large;large
750;2001;Enraged Kumas;Low;script;1;0;0;True;True;True;65;True;True;large;large
750;2002;Naga Pirate;Low;script;1;0;0;True;True;True;65;True;True;large;large
750;2003;Giant Orisk;Low;script;1;0;0;True;True;True;65;True;True;large;large
750;2004;Naga Shaman;Medium;script;1;0;0;True;True;True;65;True;True;large;large
750;2005;Naga Berserker;Medium;script;1;0;0;True;True;True;65;True;True;large;large
750;2006;Basilisk;Medium;script;1;0;0;True;True;True;65;True;True;large;large
750;2007;Fimbrilisk;Medium;script;1;0;0;True;True;True;65;True;True;large;large
750;2008;Fangspawn;High;script;1;0;0;True;True;True;65;True;True;large;large
750;2009;Giant Storm Lizard;High;script;1;0;0;True;True;True;65;True;True;large;large
750;2010;Bloodtalon;High;script;1;0;0;True;True;True;65;True;True;large;large
750;2011;Giant Mandrill;High;script;1;0;0;True;True;True;65;True;True;large;large
750;45013;Rift-Priest;;script;1;0;0;True;True;True;65;True;True;medium;medium
750;45016;;;script;1;0;0;True;False;True;65;False;True;large;
750;45024;;;script;1;0;0;True;False;True;65;False;True;large;
750;45044;Knight-Champion;Cliff Path Gatekeeper;script;1;0;0;True;True;True;65;True;True;medium;medium
750;45045;Elite Rift-Warrior;Cliff Path Gatekeeper;script;1;0;0;True;True;True;65;True;True;medium;medium
750;45046;Elite Rift-Savage;Cliff Path Gatekeeper;script;1;0;0;True;True;True;65;True;True;medium;medium
750;45047;;;script;1;0;0;True;False;True;65;False;True;large;
750;45060;;;script;1;0;0;True;False;True;65;False;True;large;
750;45061;;;script;1;0;0;True;False;True;65;False;True;large;
750;45062;;;script;1;0;0;True;False;True;65;False;True;large;
750;45063;;;script;1;0;0;True;False;True;65;False;True;large;
750;45064;;;script;1;0;0;True;False;True;65;False;True;large;
750;45065;;;script;1;0;0;True;False;True;65;False;True;large;
750;45066;;;script;1;0;0;True;False;True;65;False;True;large;
750;45067;;;script;1;0;0;True;False;True;65;False;True;large;
750;45068;;;script;1;0;0;True;False;True;65;False;True;large;
750;45078;;;script;1;0;0;True;False;True;65;False;True;medium;
754;500;Bathysmal Cnidaria;;normal;10;0;0;True;True;False;65;False;False;medium;
754;501;Bathysmal Starfish;;normal;3;0;0;True;True;False;65;False;False;medium;medium
754;503;Bathysmal Naga Overseer;;normal;1;0;0;True;True;False;65;False;False;large;large
754;504;Bathysmal Naga Overseer;;normal;1;0;0;True;True;False;65;False;False;large;large
754;600;Voltirex;Thunderbolt Mechanoid;normal;1;0;0;True;True;False;65;False;False;large;large
754;601;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;602;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;603;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;604;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;605;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;606;Bathysmal Jinn;;normal;1;0;0;True;True;False;65;False;False;medium;
754;700;Briny Blade Golem;;normal;12;0;0;True;True;True;65;False;False;small;small
754;701;Pelagic Stonebeak;;normal;6;0;0;True;True;True;65;False;False;small;small
754;702;Narvuul Teralith;;normal;1;0;0;True;True;False;65;False;False;large;large
754;1000;Mephisis;Noxious Sentinel;normal;1;0;0;True;True;True;68;True;True;large;large
754;1001;Tantibus;Harbinger of Terror;script;1;0;0;True;True;True;68;True;True;large;large
754;1002;Fulminar;Divine Nemesis;script;1;0;0;True;True;True;68;True;True;large;large
766;76606;;;script;1;0;0;True;False;True;65;True;True;large;medium
766;76609;Mulmok;Fleet Crew;script;1;0;0;True;True;True;65;True;True;large;medium
766;76619;Barbosa;Fleet Captain;script;1;0;0;True;True;True;65;True;True;large;large
766;76620;Mulmok;Fleet Crew;script;1;0;0;True;True;True;65;True;True;medium;medium
766;76626;Fina;Fleet Crew;script;1;0;0;True;True;True;65;True;True;large;large
773;1007;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
773;1008;Exit Teleportal;;normal;1;0;0;True;True;False;40;False;False;medium;medium
773;2001;Elite Ksharan Dreadreaper;Blood Legion;normal;8;0;0;True;True;True;59;True;False;medium;medium
773;2002;Elite Slavering Zuulhound;;normal;8;0;0;True;True;True;59;True;False;medium;
773;2003;Elite Ebon Tower Shaman;;normal;17;0;0;True;True;True;59;True;False;medium;medium
773;2004;Elite Ebon Tower Guard;;normal;17;0;0;True;True;True;59;True;False;medium;medium
773;2101;Nightmare Maceris;Fleshfiend Arachnen;normal;1;0;0;True;True;True;59;True;True;large;large
773;3001;Elite Ksharan Cleaver;Blood Legion;normal;5;0;0;True;True;True;59;True;False;medium;medium
773;3002;Elite Ksharan Sniper;Blood Legion;normal;15;0;0;True;True;True;59;True;False;medium;medium
773;4001;Elite Tower General;;normal;3;0;0;True;True;True;59;True;False;medium;medium
773;4002;Elite General's Escort;;normal;30;0;0;True;True;True;59;True;False;small;small
773;4003;Elite Tower Decurion;;normal;4;0;0;True;True;True;59;True;False;medium;medium
773;4004;Elite Ebon Zombie;;normal;40;0;0;True;True;True;59;True;False;small;small
773;4005;Elite Ksharan Darkweaver;Blood Legion;normal;11;0;0;True;True;True;59;True;False;medium;medium
773;4006;Elite Tower Assassin;;normal;9;0;0;True;True;True;59;True;False;medium;medium
773;4007;Elite Arachnen Painspinner;;normal;2;0;0;True;True;True;59;True;False;medium;medium
773;4008;Elite Anguish Fiend;;normal;2;0;0;True;True;True;59;True;False;medium;medium
773;4101;Nightmare General Helkan;Blood Legion;normal;1;0;0;True;True;True;59;True;False;medium;medium
773;4102;Nightmare Krivalga;Cardinal of Undeath;normal;1;0;0;True;True;True;59;True;False;medium;medium
773;5001;Elite Dark Magister;Blood Legion;normal;4;0;0;True;True;True;59;True;False;medium;medium
773;5002;Elite Eldritch Priest;Blood Legion;normal;4;0;0;True;True;True;59;True;False;medium;medium
773;5003;Elite Ksharan Fateweaver;Blood Legion;normal;2;0;0;True;True;True;59;True;False;medium;medium
773;5004;Elite Eldritch Cleaver;;normal;2;0;0;True;True;True;59;True;False;medium;medium
773;5005;Elite Darlekthol Reaver;;normal;3;0;0;True;True;True;59;True;False;medium;medium
773;5006;Elite Chaogg Warrior;;normal;35;0;0;True;True;True;59;True;False;small;small
773;5007;Elite Madrek Pummeler;;normal;4;0;0;True;True;True;59;True;False;medium;medium
773;5008;Elite Chamas Stabber;;normal;40;0;0;True;True;True;59;True;False;small;small
773;5101;Nightmare Bloodstone;Teralith of Thulsa;normal;1;0;0;True;True;False;59;True;True;large;large
773;5102;Nightmare Kaersidar;Thulsa's Reaver;normal;1;0;0;True;True;True;59;True;True;large;large
773;5103;Nightmare Thulsa;God of Death;normal;1;0;0;True;True;True;59;True;True;large;large
773;9002;Elite Death Swallower;;normal;11;90000;90000;True;True;False;59;True;False;medium;
773;9007;Elite Thulsa's Eye;;normal;8;90000;90000;True;True;True;59;True;False;medium;medium
773;9008;Elite Verdant Iskaragard;Blood Legion;normal;6;0;0;True;True;True;59;True;False;medium;medium
773;9009;Elite Thulsan Guardian;;normal;8;0;0;True;True;True;59;True;False;medium;medium
775;1000;Nightmare Kelsaik;Harbinger of Annihilation;script;1;0;0;True;True;True;59;True;True;large;large
775;2000;Elite Annihilation Charger;;script;1;0;0;True;True;True;58;True;True;large;medium
775;2001;Elite Annihilation Reaper;;script;1;0;0;True;True;True;58;True;True;large;medium
775;2002;Elite Annihilation Sniper;;script;1;0;0;True;True;True;58;True;True;large;medium
775;2003;Elite Annihilation Destroyer;;script;1;0;0;True;True;True;58;True;True;large;medium
775;2004;Elite Annihilation Vanquisher;;script;1;0;0;True;True;True;58;True;True;large;medium
776;1101;Elite Zuulhound Sentry;;normal;2;0;0;True;True;True;59;True;False;medium;
776;1102;Elite Howling Zuulhound;;normal;3;0;0;True;True;True;59;True;False;medium;
776;1103;Elite Chaos Mistress;;normal;3;0;0;True;True;True;59;True;False;medium;medium
776;1104;Elite Sihranar Mercenary;;normal;5;0;0;True;True;True;59;True;False;medium;medium
776;1105;Elite Arachnen Painweaver;;normal;5;0;0;True;True;True;59;True;False;medium;medium
776;1106;Elite Blood Stalker;;normal;7;0;0;True;True;True;59;True;False;medium;medium
776;1901;Nightmare Xalory;The Lasher;normal;1;0;0;True;True;True;59;True;False;medium;medium
776;1902;Nightmare Kroak;Maestro;normal;1;0;0;True;True;True;59;True;False;medium;medium
776;2001;Elite Killian's Musician;;normal;2;0;0;True;True;True;59;True;False;medium;medium
776;2002;Elite Rotting Zombie;;normal;90;0;0;True;True;True;59;True;False;small;small
776;2003;Elite Killian's Bandmaster;;normal;3;0;0;True;True;True;59;True;False;medium;medium
776;2004;Elite Agonal Hyena;;normal;6;0;0;True;True;True;59;True;False;medium;medium
776;2005;Killian's Elite Fool;;normal;4;0;0;True;True;True;59;True;False;medium;medium
776;2006;Elite Bisque Lady;;normal;40;0;0;True;True;True;59;True;False;small;small
776;2007;Elite Kalash Battlemaster;;normal;2;0;0;True;True;True;59;True;False;medium;medium
776;2008;Elite Kelba Charger;;normal;20;0;0;True;True;True;59;True;False;small;small
776;3001;Killian's Elite Jester;;normal;2;0;0;True;True;True;59;True;False;medium;medium
776;3002;Elite Bisque Doll;;normal;20;0;0;True;True;True;59;True;False;small;small
776;3003;Killian's Elite Joker;;normal;1;0;0;True;True;True;59;True;False;medium;medium
776;3004;Elite Bisque Marionette;;normal;10;0;0;True;True;True;59;True;False;small;small
776;3005;Elite Kalash Dreadnaught;;normal;3;0;0;True;True;True;59;True;False;medium;medium
776;3006;Elite Kelba Fighter;;normal;30;0;0;True;True;True;59;True;False;small;small
776;3904;Elite Archer;Enthralled Minion;normal;4;0;0;True;True;True;59;True;False;medium;medium
776;3906;Elite Berserker;Enthralled Minion;normal;4;0;0;True;True;True;59;True;False;medium;medium
776;4002;Elite Sacrificial Victim;;normal;12;0;0;True;True;True;59;True;False;medium;
776;8002;Elite Chamas Scout;;normal;20;0;0;True;True;True;59;True;False;small;small
776;8008;Elite Arcanist Sentinel;;normal;4;0;0;True;True;True;59;True;False;medium;medium
776;2901;Nightmare Arzakaar;Corpsesleigh;script;1;0;0;True;True;True;59;True;True;large;large
776;2902;Nightmare Halvaroggh;Chaos Groundswell;script;1;0;0;True;True;True;59;True;True;large;large
776;2903;Nightmare Drakiirath;Berylshot;script;1;0;0;True;True;True;59;True;True;large;large
776;4000;Nightmare Killian;God of Chaos;script;1;0;0;True;True;True;59;True;True;large;large
776;8000;Elite Guardian Lithikumas;;script;1;0;0;True;True;True;59;True;True;large;large
776;8001;Elite Lithikumas Sentinel;;script;1;0;0;True;True;True;59;True;True;large;large
777;77704;Sentry AA-23;Water Purification Unit;script;1;0;0;True;True;True;65;True;True;large;large
777;77707;Plecostoma;Channelworks Orisk;script;1;0;0;True;True;True;65;True;True;large;large
777;77720;;;script;1;0;0;True;False;True;60;True;True;medium;medium
777;77722;Fallen Sentinel;;script;1;0;0;True;True;True;60;True;True;medium;medium
777;77723;Channelworks Sentinel;;script;1;0;0;True;True;True;65;True;True;medium;medium
777;77725;Fallen Overseer;;script;1;0;0;True;True;True;60;True;True;medium;medium
777;77726;Channelworks Overseer;;script;1;0;0;True;True;True;65;True;True;medium;medium
777;77728;Fallen Engineer;;script;1;0;0;True;True;True;60;True;True;medium;medium
777;77729;Channelworks Engineer;;script;1;0;0;True;True;True;65;True;True;medium;medium
777;77730;Kerkion;Channelworks Destroyer;script;1;0;0;True;True;True;65;True;True;large;large
777;77741;;;script;1;0;0;True;False;True;60;True;True;medium;
777;77742;;;script;1;0;0;True;False;True;60;True;True;medium;
777;77753;;;script;1;0;0;True;False;True;65;True;True;large;large
793;1001;Elleon;Valkyon Hero;normal;1;0;0;True;True;False;40;False;False;medium;medium
793;1007;Exit Teleportal;;normal;4;0;0;True;True;False;40;False;False;medium;medium
793;5001;Nightmare Adanok;Bloodrock Champion;normal;1;0;0;True;True;True;51;True;True;large;large
793;5002;Nightmare Karascha;Risen Dark Wing;normal;1;0;0;True;True;True;51;True;True;large;medium
793;5003;Nightmare Lugribar;Gilgash Devastator;normal;1;0;0;True;True;True;52;True;True;large;large
793;5004;Nightmare Shargrim;Akalath Mutilator;normal;1;0;0;True;True;True;52;True;True;large;large
793;5005;Nightmare Akasha;Goddess of Epidemics;normal;1;0;0;True;True;True;52;True;True;large;large
793;6001;Nightmare Turion;Champion of Pestilence;normal;1;0;0;True;True;False;51;True;False;medium;medium
793;6003;Elite Plague Imp;;normal;20;0;0;True;True;True;51;True;False;small;medium
793;6006;Elite Blight Sniper;;normal;10;0;0;True;True;False;51;True;False;medium;medium
793;6007;Elite Contagious Ambusher;;normal;7;0;0;True;True;False;51;True;False;medium;medium
793;6008;Nightmare Nadaim;Champion of Plague;normal;1;0;0;True;True;False;51;True;False;medium;medium
793;9001;Elite Blight Imp;;normal;6;0;0;True;True;True;51;True;False;small;medium
793;9002;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9003;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9004;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9005;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9006;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9007;;;script;1;0;0;True;False;True;52;True;True;large;large
793;9008;;;script;1;0;0;True;False;True;52;True;True;large;large
801;101;Traverse Sovereign;;script;1;0;0;True;True;True;60;True;True;large;large
801;201;Traverse Mutilator;;script;1;0;0;True;True;True;60;True;True;large;large
